Unnamed: 0,id_num,picture_num,race,Male,facial_hair,age,glasses,quality
341305_01F23.jpg,341305,1,B,-1,,7,,GOOD
284485_03M20.jpg,284485,3,B,1,,4,,GOOD
260805_00M22.jpg,260805,0,B,1,,6,,GOOD
322666_00M16.jpg,322666,0,B,1,,0,,GOOD
280986_00M19.jpg,280986,0,B,1,,3,,GOOD
328651_00M17.jpg,328651,0,B,1,,1,,GOOD
308707_06M19.jpg,308707,6,B,1,,3,,GOOD
314823_03F18.jpg,314823,3,B,-1,,2,,GOOD
352471_00M18.jpg,352471,0,B,1,,2,,GOOD
263120_07M22.jpg,263120,7,B,1,,6,,GOOD
311753_00M17.jpg,311753,0,B,1,,1,,GOOD
325829_00M18.jpg,325829,0,W,1,,2,,GOOD
299698_02M18.jpg,299698,2,B,1,,2,,GOOD
334788_05M18.jpg,334788,5,H,1,,2,,GOOD
321339_05M20.jpg,321339,5,B,1,,4,,GOOD
311955_00F25.jpg,311955,0,W,-1,,9,,GOOD
330798_02M25.jpg,330798,2,W,1,,9,,GOOD
282162_03M20.jpg,282162,3,B,1,,4,,GOOD
285512_05M21.jpg,285512,5,B,1,,5,,GOOD
310862_00M18.jpg,310862,0,B,1,,2,,GOOD
281335_02M21.jpg,281335,2,B,1,,5,,GOOD
280649_01M21.jpg,280649,1,B,1,,5,,GOOD
270312_00M20.jpg,270312,0,B,1,,4,,GOOD
276230_02M23.jpg,276230,2,B,1,,7,,GOOD
256328_04M23.jpg,256328,4,B,1,,7,,GOOD
319950_01M18.jpg,319950,1,B,1,,2,,GOOD
297730_02M21.jpg,297730,2,B,1,,5,,GOOD
301504_00F24.jpg,301504,0,B,-1,,8,,GOOD
221263_01M25.jpg,221263,1,W,1,,9,,GOOD
282002_05M22.jpg,282002,5,W,1,,6,,GOOD
313306_01M22.jpg,313306,1,B,1,,6,,GOOD
316489_03M17.jpg,316489,3,B,1,,1,,GOOD
297730_00M20.jpg,297730,0,B,1,,4,,GOOD
292983_02M19.jpg,292983,2,W,1,,3,,GOOD
320738_03M18.jpg,320738,3,B,1,,2,,GOOD
260252_00M22.jpg,260252,0,B,1,,6,,GOOD
281215_01M23.jpg,281215,1,W,1,,7,,GOOD
291517_07M19.jpg,291517,7,B,1,,3,,GOOD
295218_01M18.jpg,295218,1,B,1,,2,,GOOD
291033_06M22.jpg,291033,6,W,1,,6,,GOOD
294596_02M20.jpg,294596,2,B,1,,4,,GOOD
348736_00M16.jpg,348736,0,B,1,,0,,GOOD
262059_07M24.jpg,262059,7,B,1,,8,,GOOD
322842_02M17.jpg,322842,2,H,1,,1,,GOOD
293154_00M20.jpg,293154,0,B,1,,4,,GOOD
308790_03F25.jpg,308790,3,B,-1,,9,,GOOD
250386_03M23.jpg,250386,3,B,1,,7,,GOOD
232163_01M23.jpg,232163,1,B,1,,7,,GOOD
312105_01M18.jpg,312105,1,B,1,,2,,GOOD
236858_06M24.jpg,236858,6,B,1,,8,,GOOD
302281_01M19.jpg,302281,1,B,1,,3,,GOOD
317696_02M17.jpg,317696,2,B,1,,1,,GOOD
325023_00M17.jpg,325023,0,B,1,,1,,GOOD
298904_00M24.jpg,298904,0,H,1,,8,,GOOD
302953_06M21.jpg,302953,6,B,1,,5,,GOOD
284042_02M20.jpg,284042,2,W,1,,4,,GOOD
311994_03F23.jpg,311994,3,B,-1,,7,,GOOD
257276_05M20.jpg,257276,5,B,1,,4,,GOOD
280477_01M19.jpg,280477,1,B,1,,3,,GOOD
277299_00M20.jpg,277299,0,W,1,,4,,GOOD
345899_01M20.jpg,345899,1,B,1,,4,,GOOD
272624_03M21.jpg,272624,3,B,1,,5,,GOOD
218455_05M25.jpg,218455,5,B,1,,9,,GOOD
270040_01F20.jpg,270040,1,W,-1,,4,,GOOD
243388_03M23.jpg,243388,3,B,1,,7,,GOOD
297417_04M18.jpg,297417,4,B,1,,2,,GOOD
337755_00M17.jpg,337755,0,B,1,,1,,GOOD
249452_06M24.jpg,249452,6,B,1,,8,,GOOD
326643_08M20.jpg,326643,8,B,1,,4,,GOOD
286619_00M20.jpg,286619,0,B,1,,4,,GOOD
273982_00M25.jpg,273982,0,H,1,,9,,GOOD
294852_07M19.jpg,294852,7,B,1,,3,,GOOD
328786_03M19.jpg,328786,3,B,1,,3,,GOOD
274761_00M23.jpg,274761,0,B,1,,7,,GOOD
224066_01F25.jpg,224066,1,B,-1,,9,,GOOD
334994_02M16.jpg,334994,2,B,1,,0,,GOOD
308141_06F19.jpg,308141,6,B,-1,,3,,GOOD
309909_03M19.jpg,309909,3,B,1,,3,,GOOD
236322_05M25.jpg,236322,5,B,1,,9,,GOOD
344937_00M22.jpg,344937,0,B,1,,6,,GOOD
239276_01M23.jpg,239276,1,B,1,,7,,GOOD
349196_00M16.jpg,349196,0,B,1,,0,,GOOD
330717_01M24.jpg,330717,1,H,1,,8,,GOOD
245970_05F24.jpg,245970,5,W,-1,,8,,GOOD
247188_03M23.jpg,247188,3,B,1,,7,,GOOD
340914_01M18.jpg,340914,1,W,1,,2,,GOOD
235035_03M25.jpg,235035,3,B,1,,9,,GOOD
284489_02M21.jpg,284489,2,B,1,,5,,GOOD
290202_08M20.jpg,290202,8,B,1,,4,,GOOD
308707_03M18.jpg,308707,3,B,1,,2,,GOOD
209537_00M25.jpg,209537,0,B,1,,9,,GOOD
327633_03M17.jpg,327633,3,B,1,,1,,GOOD
224066_02F25.jpg,224066,2,B,-1,,9,,GOOD
234504_00F24.jpg,234504,0,B,-1,,8,,GOOD
249638_00M22.jpg,249638,0,B,1,,6,,GOOD
337042_01M22.jpg,337042,1,W,1,,6,,GOOD
288544_04M20.jpg,288544,4,B,1,,4,,GOOD
305531_01M20.jpg,305531,1,B,1,,4,,GOOD
255079_03M23.jpg,255079,3,H,1,,7,,GOOD
314473_01M17.jpg,314473,1,W,1,,1,,GOOD
326289_03M17.jpg,326289,3,B,1,,1,,GOOD
265588_01M20.jpg,265588,1,B,1,,4,,GOOD
295151_00M19.jpg,295151,0,B,1,,3,,GOOD
316863_02M18.jpg,316863,2,B,1,,2,,GOOD
274650_01F24.jpg,274650,1,B,-1,,8,,GOOD
338332_00M16.jpg,338332,0,B,1,,0,,GOOD
213874_00M25.jpg,213874,0,B,1,,9,,GOOD
331243_00M16.jpg,331243,0,B,1,,0,,GOOD
325270_03M18.jpg,325270,3,B,1,,2,,GOOD
330756_00M21.jpg,330756,0,B,1,,5,,GOOD
232396_00M24.jpg,232396,0,B,1,,8,,GOOD
338491_01M16.jpg,338491,1,B,1,,0,,GOOD
321136_02M18.jpg,321136,2,B,1,,2,,GOOD
240166_06M24.jpg,240166,6,B,1,,8,,GOOD
347151_01M16.jpg,347151,1,B,1,,0,,GOOD
242296_04M25.jpg,242296,4,W,1,,9,,GOOD
322917_02M16.jpg,322917,2,B,1,,0,,GOOD
320459_08M20.jpg,320459,8,B,1,,4,,GOOD
288075_09M19.jpg,288075,9,B,1,,3,,GOOD
249734_03M24.jpg,249734,3,B,1,,8,,GOOD
294860_00M25.jpg,294860,0,B,1,,9,,GOOD
232842_01M24.jpg,232842,1,B,1,,8,,GOOD
334378_01M20.jpg,334378,1,B,1,,4,,GOOD
229733_10M24.jpg,229733,10,B,1,,8,,GOOD
320906_00F16.jpg,320906,0,B,-1,,0,,GOOD
328462_01M19.jpg,328462,1,B,1,,3,,GOOD
326207_01M22.jpg,326207,1,B,1,,6,,GOOD
283772_00M20.jpg,283772,0,B,1,,4,,GOOD
256773_00M21.jpg,256773,0,B,1,,5,,GOOD
327854_05M19.jpg,327854,5,B,1,,3,,GOOD
325547_02M21.jpg,325547,2,B,1,,5,,GOOD
345829_00M16.jpg,345829,0,B,1,,0,,GOOD
246249_00M22.jpg,246249,0,B,1,,6,,GOOD
295624_01M20.jpg,295624,1,B,1,,4,,GOOD
338966_02M18.jpg,338966,2,B,1,,2,,GOOD
218703_02M24.jpg,218703,2,B,1,,8,,GOOD
318087_01M21.jpg,318087,1,B,1,,5,,GOOD
333198_01M24.jpg,333198,1,H,1,,8,,GOOD
295400_02M21.jpg,295400,2,B,1,,5,,GOOD
293830_02M21.jpg,293830,2,B,1,,5,,GOOD
268441_10M22.jpg,268441,10,B,1,,6,,GOOD
229009_00M24.jpg,229009,0,B,1,,8,,GOOD
324180_02F23.jpg,324180,2,B,-1,,7,,GOOD
310081_05M19.jpg,310081,5,B,1,,3,,GOOD
320116_00M16.jpg,320116,0,B,1,,0,,GOOD
257768_02M24.jpg,257768,2,B,1,,8,,GOOD
284288_01M20.jpg,284288,1,B,1,,4,,GOOD
288349_04M21.jpg,288349,4,B,1,,5,,GOOD
329355_00F22.jpg,329355,0,W,-1,,6,,GOOD
343874_00M21.jpg,343874,0,W,1,,5,,GOOD
231716_05M25.jpg,231716,5,B,1,,9,,GOOD
261780_00M18.jpg,261780,0,B,1,,2,,GOOD
340267_00M16.jpg,340267,0,B,1,,0,,GOOD
311204_00M24.jpg,311204,0,B,1,,8,,GOOD
257349_01M21.jpg,257349,1,B,1,,5,,GOOD
279419_01M21.jpg,279419,1,W,1,,5,,GOOD
270716_06M22.jpg,270716,6,B,1,,6,,GOOD
251942_02M25.jpg,251942,2,B,1,,9,,GOOD
283930_04M21.jpg,283930,4,B,1,,5,,GOOD
248490_05M23.jpg,248490,5,B,1,,7,,GOOD
313861_05M19.jpg,313861,5,B,1,,3,,GOOD
321136_01M17.jpg,321136,1,B,1,,1,,GOOD
239536_07M25.jpg,239536,7,B,1,,9,,GOOD
270983_01M22.jpg,270983,1,B,1,,6,,GOOD
332689_03M17.jpg,332689,3,B,1,,1,,GOOD
231050_01M22.jpg,231050,1,B,1,,6,,GOOD
271911_00M24.jpg,271911,0,B,1,,8,,GOOD
270613_05F24.jpg,270613,5,B,-1,,8,,GOOD
320116_06M18.jpg,320116,6,B,1,,2,,GOOD
288088_04M23.jpg,288088,4,B,1,,7,,GOOD
317337_00M17.jpg,317337,0,B,1,,1,,GOOD
309867_02M17.jpg,309867,2,B,1,,1,,GOOD
320623_06F18.jpg,320623,6,B,-1,,2,,GOOD
302020_05M18.jpg,302020,5,B,1,,2,,GOOD
334742_01M25.jpg,334742,1,B,1,,9,,GOOD
313682_00F16.jpg,313682,0,W,-1,,0,,GOOD
257371_01M23.jpg,257371,1,B,1,,7,,GOOD
293365_03M22.jpg,293365,3,B,1,,6,,GOOD
336563_06M18.jpg,336563,6,B,1,,2,,GOOD
315258_03M17.jpg,315258,3,B,1,,1,,GOOD
285936_00M19.jpg,285936,0,B,1,,3,,GOOD
229007_04M24.jpg,229007,4,B,1,,8,,GOOD
315486_08M19.jpg,315486,8,B,1,,3,,GOOD
258940_00M20.jpg,258940,0,B,1,,4,,GOOD
331629_05M17.jpg,331629,5,B,1,,1,,GOOD
261249_01M24.jpg,261249,1,B,1,,8,,GOOD
269576_02M22.jpg,269576,2,B,1,,6,,GOOD
189661_00M25.jpg,189661,0,B,1,,9,,GOOD
272111_02M22.jpg,272111,2,B,1,,6,,GOOD
327424_02M20.jpg,327424,2,W,1,,4,,GOOD
242352_03M24.jpg,242352,3,B,1,,8,,GOOD
263515_00M23.jpg,263515,0,B,1,,7,,GOOD
323882_03M17.jpg,323882,3,B,1,,1,,GOOD
322915_00M16.jpg,322915,0,B,1,,0,,GOOD
333493_01M25.jpg,333493,1,B,1,,9,,GOOD
299444_04M20.jpg,299444,4,B,1,,4,,GOOD
272061_02F23.jpg,272061,2,B,-1,,7,,GOOD
305301_01M20.jpg,305301,1,B,1,,4,,GOOD
237475_01M25.jpg,237475,1,W,1,,9,,GOOD
303699_02M22.jpg,303699,2,B,1,,6,,GOOD
245897_02M24.jpg,245897,2,B,1,,8,,GOOD
310153_02M19.jpg,310153,2,B,1,,3,,GOOD
307035_02M18.jpg,307035,2,B,1,,2,,GOOD
266141_03F25.jpg,266141,3,B,-1,,9,,GOOD
237800_01M22.jpg,237800,1,B,1,,6,,GOOD
307421_01M19.jpg,307421,1,B,1,,3,,GOOD
262858_03M21.jpg,262858,3,B,1,,5,,GOOD
342326_01M16.jpg,342326,1,H,1,,0,,GOOD
253454_00M22.jpg,253454,0,B,1,,6,,GOOD
295606_04M18.jpg,295606,4,B,1,,2,,GOOD
299702_05M22.jpg,299702,5,W,1,,6,,GOOD
254962_00M24.jpg,254962,0,B,1,,8,,GOOD
303156_03M19.jpg,303156,3,W,1,,3,,GOOD
256328_00M22.jpg,256328,0,B,1,,6,,GOOD
285635_00M21.jpg,285635,0,B,1,,5,,GOOD
319689_00M17.jpg,319689,0,B,1,,1,,GOOD
318777_03M19.jpg,318777,3,W,1,,3,,GOOD
319965_01F20.jpg,319965,1,B,-1,,4,,GOOD
312990_02M19.jpg,312990,2,W,1,,3,,GOOD
298187_00M21.jpg,298187,0,B,1,,5,,GOOD
233610_00M25.jpg,233610,0,B,1,,9,,GOOD
290202_05M19.jpg,290202,5,B,1,,3,,GOOD
343164_02M18.jpg,343164,2,W,1,,2,,GOOD
321659_00M21.jpg,321659,0,B,1,,5,,GOOD
267196_00M21.jpg,267196,0,B,1,,5,,GOOD
281319_06M21.jpg,281319,6,B,1,,5,,GOOD
276401_00F23.jpg,276401,0,B,-1,,7,,GOOD
274643_01M21.jpg,274643,1,W,1,,5,,GOOD
319594_02M17.jpg,319594,2,B,1,,1,,GOOD
346847_01M18.jpg,346847,1,B,1,,2,,GOOD
319110_02M16.jpg,319110,2,B,1,,0,,GOOD
278245_01M22.jpg,278245,1,B,1,,6,,GOOD
234658_03M24.jpg,234658,3,B,1,,8,,GOOD
295851_01M18.jpg,295851,1,B,1,,2,,GOOD
351149_00M17.jpg,351149,0,B,1,,1,,GOOD
319928_04M22.jpg,319928,4,B,1,,6,,GOOD
310470_12M20.jpg,310470,12,B,1,,4,,GOOD
334557_00M17.jpg,334557,0,B,1,,1,,GOOD
308477_01M21.jpg,308477,1,B,1,,5,,GOOD
316345_00M17.jpg,316345,0,B,1,,1,,GOOD
281873_03M22.jpg,281873,3,B,1,,6,,GOOD
296777_01F19.jpg,296777,1,B,-1,,3,,GOOD
315389_00M17.jpg,315389,0,B,1,,1,,GOOD
261621_00M20.jpg,261621,0,B,1,,4,,GOOD
310892_03F19.jpg,310892,3,B,-1,,3,,GOOD
256602_00M22.jpg,256602,0,B,1,,6,,GOOD
323650_03M18.jpg,323650,3,B,1,,2,,GOOD
330916_02F21.jpg,330916,2,W,-1,,5,,GOOD
294135_06M21.jpg,294135,6,B,1,,5,,GOOD
271212_02M22.jpg,271212,2,B,1,,6,,GOOD
299955_04M20.jpg,299955,4,B,1,,4,,GOOD
300730_01M20.jpg,300730,1,B,1,,4,,GOOD
310216_00M24.jpg,310216,0,B,1,,8,,GOOD
268104_01M22.jpg,268104,1,B,1,,6,,GOOD
321968_04M19.jpg,321968,4,B,1,,3,,GOOD
348588_01F16.jpg,348588,1,B,-1,,0,,GOOD
236858_03M23.jpg,236858,3,B,1,,7,,GOOD
306875_01M23.jpg,306875,1,B,1,,7,,GOOD
297417_06M19.jpg,297417,6,B,1,,3,,GOOD
264819_03M21.jpg,264819,3,B,1,,5,,GOOD
272363_03M20.jpg,272363,3,B,1,,4,,GOOD
316206_00M17.jpg,316206,0,B,1,,1,,GOOD
294328_04M20.jpg,294328,4,B,1,,4,,GOOD
324375_04M19.jpg,324375,4,B,1,,3,,GOOD
272428_02M24.jpg,272428,2,B,1,,8,,GOOD
338352_01M16.jpg,338352,1,B,1,,0,,GOOD
304402_01M23.jpg,304402,1,H,1,,7,,GOOD
321347_00M16.jpg,321347,0,B,1,,0,,GOOD
288738_04M20.jpg,288738,4,B,1,,4,,GOOD
321339_06M20.jpg,321339,6,B,1,,4,,GOOD
309713_01M21.jpg,309713,1,B,1,,5,,GOOD
349196_02M16.jpg,349196,2,B,1,,0,,GOOD
337161_00M19.jpg,337161,0,W,1,,3,,GOOD
249962_04M23.jpg,249962,4,B,1,,7,,GOOD
277434_02M23.jpg,277434,2,B,1,,7,,GOOD
294852_03M19.jpg,294852,3,B,1,,3,,GOOD
296426_01M18.jpg,296426,1,B,1,,2,,GOOD
288821_07M23.jpg,288821,7,B,1,,7,,GOOD
296569_01M21.jpg,296569,1,B,1,,5,,GOOD
320082_01M23.jpg,320082,1,B,1,,7,,GOOD
238159_01M24.jpg,238159,1,B,1,,8,,GOOD
284802_02M19.jpg,284802,2,B,1,,3,,GOOD
293600_02F25.jpg,293600,2,B,-1,,9,,GOOD
296755_02M22.jpg,296755,2,B,1,,6,,GOOD
341412_02F20.jpg,341412,2,W,-1,,4,,GOOD
269588_06M23.jpg,269588,6,B,1,,7,,GOOD
286384_03M21.jpg,286384,3,B,1,,5,,GOOD
257661_02M23.jpg,257661,2,W,1,,7,,GOOD
306522_00M24.jpg,306522,0,H,1,,8,,GOOD
329370_00F20.jpg,329370,0,B,-1,,4,,GOOD
313674_01M18.jpg,313674,1,W,1,,2,,GOOD
290938_00M25.jpg,290938,0,H,1,,9,,GOOD
337435_00M17.jpg,337435,0,W,1,,1,,GOOD
253437_01M23.jpg,253437,1,B,1,,7,,GOOD
289084_01F20.jpg,289084,1,B,-1,,4,,GOOD
307590_04M22.jpg,307590,4,B,1,,6,,GOOD
320143_04M20.jpg,320143,4,H,1,,4,,GOOD
299899_01M21.jpg,299899,1,B,1,,5,,GOOD
316888_02M17.jpg,316888,2,W,1,,1,,GOOD
283888_01F24.jpg,283888,1,B,-1,,8,,GOOD
311799_01M17.jpg,311799,1,B,1,,1,,GOOD
298894_02M20.jpg,298894,2,B,1,,4,,GOOD
262701_01M22.jpg,262701,1,B,1,,6,,GOOD
324840_03M18.jpg,324840,3,B,1,,2,,GOOD
246469_03M23.jpg,246469,3,B,1,,7,,GOOD
241044_02M24.jpg,241044,2,B,1,,8,,GOOD
340267_01M16.jpg,340267,1,B,1,,0,,GOOD
302265_07M21.jpg,302265,7,B,1,,5,,GOOD
247033_03F24.jpg,247033,3,B,-1,,8,,GOOD
317388_01M16.jpg,317388,1,B,1,,0,,GOOD
233699_04M25.jpg,233699,4,B,1,,9,,GOOD
251373_06M23.jpg,251373,6,B,1,,7,,GOOD
304512_00M21.jpg,304512,0,B,1,,5,,GOOD
294840_06M19.jpg,294840,6,H,1,,3,,GOOD
299702_06M22.jpg,299702,6,W,1,,6,,GOOD
336556_01M16.jpg,336556,1,B,1,,0,,GOOD
321118_01F18.jpg,321118,1,W,-1,,2,,GOOD
270571_01M23.jpg,270571,1,B,1,,7,,GOOD
336162_07F19.jpg,336162,7,W,-1,,3,,GOOD
343780_00M17.jpg,343780,0,B,1,,1,,GOOD
243933_02M23.jpg,243933,2,B,1,,7,,GOOD
268285_03M22.jpg,268285,3,B,1,,6,,GOOD
311787_07M18.jpg,311787,7,B,1,,2,,GOOD
335249_02F20.jpg,335249,2,B,-1,,4,,GOOD
260252_05M24.jpg,260252,5,B,1,,8,,GOOD
321229_00F16.jpg,321229,0,B,-1,,0,,GOOD
338755_00M19.jpg,338755,0,B,1,,3,,GOOD
294594_00M20.jpg,294594,0,H,1,,4,,GOOD
330075_00M18.jpg,330075,0,B,1,,2,,GOOD
296573_12M21.jpg,296573,12,B,1,,5,,GOOD
335226_01M21.jpg,335226,1,H,1,,5,,GOOD
268291_02M23.jpg,268291,2,B,1,,7,,GOOD
322995_01M19.jpg,322995,1,H,1,,3,,GOOD
318721_00M19.jpg,318721,0,B,1,,3,,GOOD
330198_01M20.jpg,330198,1,B,1,,4,,GOOD
246769_04F25.jpg,246769,4,B,-1,,9,,GOOD
229405_02M25.jpg,229405,2,W,1,,9,,GOOD
246869_02M24.jpg,246869,2,W,1,,8,,GOOD
324200_04M23.jpg,324200,4,B,1,,7,,GOOD
334439_00M21.jpg,334439,0,B,1,,5,,GOOD
290497_01M19.jpg,290497,1,B,1,,3,,GOOD
324362_02M16.jpg,324362,2,B,1,,0,,GOOD
323375_04M17.jpg,323375,4,B,1,,1,,GOOD
273819_01M23.jpg,273819,1,B,1,,7,,GOOD
250993_05M22.jpg,250993,5,B,1,,6,,GOOD
342876_01M25.jpg,342876,1,B,1,,9,,GOOD
328962_01F18.jpg,328962,1,W,-1,,2,,GOOD
240897_04M24.jpg,240897,4,B,1,,8,,GOOD
318197_01M18.jpg,318197,1,B,1,,2,,GOOD
341983_01F21.jpg,341983,1,W,-1,,5,,GOOD
282528_00M20.jpg,282528,0,W,1,,4,,GOOD
293074_05M23.jpg,293074,5,B,1,,7,,GOOD
323803_02M18.jpg,323803,2,B,1,,2,,GOOD
282408_09F20.jpg,282408,9,B,-1,,4,,GOOD
274643_02M21.jpg,274643,2,W,1,,5,,GOOD
250779_04M24.jpg,250779,4,B,1,,8,,GOOD
285376_02M20.jpg,285376,2,B,1,,4,,GOOD
330605_02M23.jpg,330605,2,W,1,,7,,GOOD
262451_02M25.jpg,262451,2,B,1,,9,,GOOD
323650_04M18.jpg,323650,4,B,1,,2,,GOOD
326029_00M25.jpg,326029,0,B,1,,9,,GOOD
316416_00M17.jpg,316416,0,B,1,,1,,GOOD
296645_04M20.jpg,296645,4,B,1,,4,,GOOD
278767_03M24.jpg,278767,3,B,1,,8,,GOOD
317374_05M17.jpg,317374,5,B,1,,1,,GOOD
345391_00M23.jpg,345391,0,B,1,,7,,GOOD
343539_02M20.jpg,343539,2,B,1,,4,,GOOD
327206_00M20.jpg,327206,0,W,1,,4,,GOOD
317356_02F18.jpg,317356,2,B,-1,,2,,GOOD
349571_00M16.jpg,349571,0,H,1,,0,,GOOD
250386_00M23.jpg,250386,0,B,1,,7,,GOOD
317264_01M19.jpg,317264,1,B,1,,3,,GOOD
256602_01M22.jpg,256602,1,B,1,,6,,GOOD
314367_00M22.jpg,314367,0,B,1,,6,,GOOD
250436_00M22.jpg,250436,0,B,1,,6,,GOOD
345660_00F21.jpg,345660,0,B,-1,,5,,GOOD
294833_01M18.jpg,294833,1,B,1,,2,,GOOD
322824_01M18.jpg,322824,1,B,1,,2,,GOOD
316786_01M18.jpg,316786,1,W,1,,2,,GOOD
344047_00M19.jpg,344047,0,B,1,,3,,GOOD
297039_01M17.jpg,297039,1,B,1,,1,,GOOD
276569_00M24.jpg,276569,0,B,1,,8,,GOOD
292921_01M20.jpg,292921,1,B,1,,4,,GOOD
310068_02F18.jpg,310068,2,B,-1,,2,,GOOD
268710_00M21.jpg,268710,0,B,1,,5,,GOOD
344588_01F17.jpg,344588,1,B,-1,,1,,GOOD
288349_00M19.jpg,288349,0,B,1,,3,,GOOD
316934_00M16.jpg,316934,0,B,1,,0,,GOOD
271452_01M20.jpg,271452,1,B,1,,4,,GOOD
270201_04M21.jpg,270201,4,B,1,,5,,GOOD
306660_04M19.jpg,306660,4,B,1,,3,,GOOD
240474_01M24.jpg,240474,1,W,1,,8,,GOOD
293154_03M21.jpg,293154,3,B,1,,5,,GOOD
259991_02M21.jpg,259991,2,B,1,,5,,GOOD
289651_00M20.jpg,289651,0,B,1,,4,,GOOD
292055_03M21.jpg,292055,3,B,1,,5,,GOOD
292881_03M20.jpg,292881,3,B,1,,4,,GOOD
335635_02M22.jpg,335635,2,W,1,,6,,GOOD
332075_01M17.jpg,332075,1,W,1,,1,,GOOD
283392_01M19.jpg,283392,1,W,1,,3,,GOOD
319295_01M18.jpg,319295,1,B,1,,2,,GOOD
241814_03F25.jpg,241814,3,W,-1,,9,,GOOD
318390_04M19.jpg,318390,4,B,1,,3,,GOOD
330586_00M16.jpg,330586,0,W,1,,0,,GOOD
317789_02F20.jpg,317789,2,W,-1,,4,,GOOD
265235_00M21.jpg,265235,0,B,1,,5,,GOOD
306660_06M19.jpg,306660,6,B,1,,3,,GOOD
313608_00M24.jpg,313608,0,B,1,,8,,GOOD
330348_01M23.jpg,330348,1,H,1,,7,,GOOD
324692_02M17.jpg,324692,2,H,1,,1,,GOOD
315029_04M17.jpg,315029,4,B,1,,1,,GOOD
254415_02M24.jpg,254415,2,B,1,,8,,GOOD
315781_01M19.jpg,315781,1,B,1,,3,,GOOD
272153_00M20.jpg,272153,0,B,1,,4,,GOOD
306099_03M22.jpg,306099,3,B,1,,6,,GOOD
295908_01M19.jpg,295908,1,B,1,,3,,GOOD
328815_04M20.jpg,328815,4,B,1,,4,,GOOD
228110_02M25.jpg,228110,2,B,1,,9,,GOOD
307906_03M19.jpg,307906,3,W,1,,3,,GOOD
303800_10M19.jpg,303800,10,B,1,,3,,GOOD
302498_02M22.jpg,302498,2,B,1,,6,,GOOD
270465_00M20.jpg,270465,0,B,1,,4,,GOOD
301995_02M18.jpg,301995,2,B,1,,2,,GOOD
259095_03M23.jpg,259095,3,B,1,,7,,GOOD
202183_00M25.jpg,202183,0,B,1,,9,,GOOD
322508_04F18.jpg,322508,4,B,-1,,2,,GOOD
327949_04M19.jpg,327949,4,B,1,,3,,GOOD
323116_00M16.jpg,323116,0,B,1,,0,,GOOD
329476_01M17.jpg,329476,1,B,1,,1,,GOOD
321819_02F22.jpg,321819,2,W,-1,,6,,GOOD
295365_02M19.jpg,295365,2,B,1,,3,,GOOD
322373_01F22.jpg,322373,1,B,-1,,6,,GOOD
285847_02M19.jpg,285847,2,W,1,,3,,GOOD
319334_02M17.jpg,319334,2,W,1,,1,,GOOD
284442_01M24.jpg,284442,1,B,1,,8,,GOOD
309130_00M17.jpg,309130,0,B,1,,1,,GOOD
283799_13M21.jpg,283799,13,B,1,,5,,GOOD
336084_00M19.jpg,336084,0,W,1,,3,,GOOD
224224_05M25.jpg,224224,5,B,1,,9,,GOOD
316446_04M21.jpg,316446,4,B,1,,5,,GOOD
224938_08M25.jpg,224938,8,B,1,,9,,GOOD
227895_01M25.jpg,227895,1,B,1,,9,,GOOD
319749_04M17.jpg,319749,4,B,1,,1,,GOOD
300109_00M21.jpg,300109,0,W,1,,5,,GOOD
297506_01M19.jpg,297506,1,B,1,,3,,GOOD
323522_01M21.jpg,323522,1,B,1,,5,,GOOD
327842_01M17.jpg,327842,1,B,1,,1,,GOOD
326469_02M17.jpg,326469,2,B,1,,1,,GOOD
329001_01M16.jpg,329001,1,B,1,,0,,GOOD
247858_07M23.jpg,247858,7,B,1,,7,,GOOD
338361_01M18.jpg,338361,1,B,1,,2,,GOOD
302705_01M22.jpg,302705,1,B,1,,6,,GOOD
332288_00M21.jpg,332288,0,B,1,,5,,GOOD
303914_00M19.jpg,303914,0,B,1,,3,,GOOD
285517_01M22.jpg,285517,1,H,1,,6,,GOOD
315200_04M17.jpg,315200,4,B,1,,1,,GOOD
282960_00M20.jpg,282960,0,B,1,,4,,GOOD
320839_00M16.jpg,320839,0,W,1,,0,,GOOD
323650_07M18.jpg,323650,7,B,1,,2,,GOOD
303585_02M18.jpg,303585,2,B,1,,2,,GOOD
302498_00M21.jpg,302498,0,B,1,,5,,GOOD
314832_01M19.jpg,314832,1,B,1,,3,,GOOD
324218_05M22.jpg,324218,5,W,1,,6,,GOOD
304924_03M19.jpg,304924,3,B,1,,3,,GOOD
283802_04M21.jpg,283802,4,B,1,,5,,GOOD
210702_02M25.jpg,210702,2,B,1,,9,,GOOD
307392_02M19.jpg,307392,2,B,1,,3,,GOOD
252170_05M24.jpg,252170,5,B,1,,8,,GOOD
291517_06M18.jpg,291517,6,B,1,,2,,GOOD
322065_02M18.jpg,322065,2,B,1,,2,,GOOD
301894_00M17.jpg,301894,0,B,1,,1,,GOOD
251744_05M19.jpg,251744,5,B,1,,3,,GOOD
318469_00M21.jpg,318469,0,B,1,,5,,GOOD
318394_01M17.jpg,318394,1,H,1,,1,,GOOD
255941_01M25.jpg,255941,1,W,1,,9,,GOOD
289959_10F22.jpg,289959,10,B,-1,,6,,GOOD
292380_02M19.jpg,292380,2,W,1,,3,,GOOD
305693_00M18.jpg,305693,0,B,1,,2,,GOOD
322034_01M18.jpg,322034,1,B,1,,2,,GOOD
